id,date,item,price,county_code,addtnl
3927,05/31/2021,cheesy mac,7.75,34,clear-Richie-no tip
3928,05/31/2021,macaroni,7.75,4,clear-Carmen-tip
3929,05/31/2021,FRIES,2.50,42,rainy-Sydney-tip
3930,05/31/2021,FRIES,2.50,4,clear-Carmen-tip
3931,05/31/2021,okra,5.00,16,rainy-Marcus-tip
3932,05/31/2021,nachos,7.00,13,clear-Marcus-tip
3933,05/31/2021,FRIES,2.50,7,clear-Richie-tip
3934,05/31/2021,French Fries,2.50,10,clear-Marcus-tip
3935,05/31/2021,mac-n-cheese,7.75,17,rainy-Carmen-tip
3936,05/31/2021,mac and cheese,7.75,8,rainy-Carmen-tip
3937,05/31/2021,okra,5.00,15,clear-Marcus-
3938,05/31/2021,nachos,7.00,17,clear-Richie-tip
3939,05/31/2021,nachos,7.00,28,rainy-Carmen-tip
3940,05/31/2021,fries,2.50,17,clear-Richie-tip
3941,05/31/2021,nachos,7.00,2,clear-Sydney-tip
3942,05/31/2021,French fries,2.50,23,rainy-Richie-tip
3943,05/31/2021,nachos,7.00,29,rainy-Richie-tip
3944,05/31/2021,mac-n-cheese,7.75,18,rainy-Carmen-tip
3945,05/31/2021,French fries,2.50,20,clear-Richie-no tip
3946,05/31/2021,nachoes,7.00,32,clear-Sydney-
3947,05/31/2021,okra,5.00,25,clear-Tina-tip
3948,05/31/2021,French fries,2.50,5,clear-Tina-tip
3949,05/31/2021,mac and cheese,7.75,1,clear-Tina-tip
3950,05/31/2021,French Fries,2.50,15,rainy-Richie-tip
3951,05/31/2021,mac and cheese,7.75,35,clear-Carmen-
3952,05/31/2021,macaroni,7.75,36,clear-Marcus-tip
3953,05/31/2021,nachos,7.00,2,rainy-Sydney-tip
3954,05/31/2021,mac-n-cheese,7.75,12,clear-Sydney-no tip
3955,05/31/2021,FRIES,2.50,1,rainy-Marcus-no tip
3956,05/31/2021,nachos,7.00,46,clear-Marcus-tip
3957,05/31/2021,mac-n-cheese,7.75,8,rainy-Richie-no tip
3958,05/31/2021,fries,2.50,18,clear-Marcus-tip
3959,05/31/2021,nachoes,7.00,24,clear-Tina-
3960,05/31/2021,French Fries,2.50,11,rainy-Marcus-no tip
3961,05/31/2021,Okra,5.00,32,rainy-Marcus-no tip
3962,05/31/2021,French Fries,2.50,30,clear-Sydney-tip
3963,05/31/2021,FRIES,2.50,29,rainy-Richie-tip
3964,05/31/2021,nachos,7.00,3,clear-Sydney-
3965,05/31/2021,fries,2.50,15,clear-Tina-tip
3966,05/31/2021,cheesy mac,7.75,35,clear-Sydney-no tip
3967,05/31/2021,mac and cheese,7.75,11,clear-Carmen-no tip
3968,05/31/2021,fries,2.50,3,clear-Tina-no tip
3969,05/31/2021,nachoes,7.00,19,clear-Sydney-
3970,05/31/2021,nachos,7.00,32,clear-Sydney-tip
3971,05/31/2021,nachos,7.00,20,rainy-Marcus-no tip
3972,05/31/2021,mac and cheese,7.75,13,clear-Richie-tip
3973,05/31/2021,FRIES,2.50,2,clear-Sydney-tip
3974,05/31/2021,mac and cheese,7.75,7,clear-Marcus-tip
3975,05/31/2021,fries,2.50,4,clear-Carmen-tip
3976,05/31/2021,FRIES,2.50,16,clear-Marcus-tip
3977,05/31/2021,fries,2.50,40,clear-Carmen-tip
3978,05/31/2021,French Fries,2.50,4,clear-Richie-tip
3979,05/31/2021,French fries,2.50,6,clear-Sydney-tip
3980,05/31/2021,French Fries,2.50,25,rainy-Carmen-tip
3981,05/31/2021,French fries,2.50,5,clear-Marcus-tip
3982,05/31/2021,mac and cheese,7.75,10,clear-Tina-
3983,05/31/2021,nachos,7.00,6,clear-Richie-tip
3984,05/31/2021,OKRA,5.00,17,clear-Tina-no tip
3985,05/31/2021,French fries,2.50,30,rainy-Marcus-no tip
3986,05/31/2021,nachoes,7.00,21,rainy-Tina-tip
3987,05/31/2021,Okra,5.00,43,clear-Marcus-tip
3988,05/31/2021,FRIES,2.50,45,clear-Sydney-tip
3989,05/31/2021,nachos,7.00,23,clear-Carmen-no tip
3990,05/31/2021,mac and cheese,7.75,14,clear-Sydney-tip
3991,05/31/2021,macaroni,7.75,30,rainy-Marcus-tip
3992,05/31/2021,nachos,7.00,16,rainy-Richie-no tip
3993,05/31/2021,nachoes,7.00,6,rainy-Marcus-
3994,05/31/2021,okra,5.00,10,clear-Sydney-
3995,05/31/2021,nachos,7.00,13,rainy-Carmen-tip
3996,05/31/2021,French Fries,2.50,5,clear-Carmen-no tip
3997,05/31/2021,FRIES,2.50,7,clear-Richie-tip
3998,05/31/2021,mac-n-cheese,7.75,40,rainy-Marcus-tip
3999,05/31/2021,Okra,5.00,17,rainy-Carmen-tip
4000,05/31/2021,mac-n-cheese,7.75,3,rainy-Tina-tip
4001,05/31/2021,mac-n-cheese,7.75,15,clear-Sydney-tip
4002,05/31/2021,fries,2.50,2,clear-Tina-no tip
4003,05/31/2021,fries,2.50,6,clear-Tina-tip
4004,05/31/2021,fries,2.50,12,rainy-Marcus-tip
4005,05/31/2021,FRIES,2.50,18,rainy-Marcus-no tip
4006,05/31/2021,nachoes,7.00,19,clear-Sydney-
4007,05/31/2021,French Fries,2.50,7,clear-Richie-no tip
4008,05/31/2021,okra,5.00,12,clear-Sydney-tip
4009,05/31/2021,nachos,7.00,7,clear-Carmen-tip
4010,05/31/2021,nachoes,7.00,12,rainy-Sydney-tip
4011,05/31/2021,nachoes,7.00,17,rainy-Carmen-tip
4012,05/31/2021,FRIES,2.50,7,clear-Richie-tip
4013,05/31/2021,macaroni,7.75,4,rainy-Richie-tip
4014,05/31/2021,macaroni,7.75,5,clear-Richie-tip
4015,05/31/2021,fries,2.50,33,clear-Sydney-tip
4016,05/31/2021,nachoes,7.00,18,clear-Marcus-tip
4017,05/31/2021,mac and cheese,7.75,10,clear-Sydney-tip
4018,05/31/2021,mac-n-cheese,7.75,5,clear-Marcus-tip
4019,05/31/2021,fries,2.50,36,clear-Tina-tip
4020,05/31/2021,nachoes,7.00,39,clear-Tina-no tip
4021,05/31/2021,nachos,7.00,17,clear-Sydney-tip
4022,05/31/2021,mac and cheese,7.75,39,rainy-Carmen-no tip
4023,05/31/2021,okra,5.00,9,rainy-Carmen-tip
4024,05/31/2021,nachoes,7.00,30,clear-Marcus-no tip
4025,05/31/2021,cheesy mac,7.75,18,rainy-Tina-tip
4026,05/31/2021,French fries,2.50,12,clear-Tina-
4027,05/31/2021,fries,2.50,2,clear-Tina-no tip
4028,05/31/2021,French Fries,2.50,40,clear-Sydney-tip
4029,05/31/2021,nachos,7.00,44,clear-Tina-
4030,05/31/2021,mac and cheese,7.75,18,rainy-Carmen-tip
4031,05/31/2021,nachos,7.00,42,clear-Marcus-tip
4032,05/31/2021,macaroni,7.75,21,rainy-Carmen-tip
4033,05/31/2021,French fries,2.50,20,rainy-Sydney-tip
4034,05/31/2021,French fries,2.50,9,clear-Tina-tip
4035,05/31/2021,okra,5.00,20,clear-Sydney-tip
4036,05/31/2021,Okra,5.00,15,clear-Marcus-tip
4037,05/31/2021,French fries,2.50,8,clear-Marcus-tip
4038,05/31/2021,cheesy mac,7.75,18,clear-Sydney-tip
4039,05/31/2021,nachos,7.00,14,clear-Tina-tip
4040,05/31/2021,Okra,5.00,40,rainy-Carmen-
4041,05/31/2021,nachos,7.00,35,clear-Sydney-tip
4042,05/31/2021,FRIES,2.50,31,clear-Richie-no tip
4043,05/31/2021,French fries,2.50,13,rainy-Carmen-tip
4044,05/31/2021,French fries,2.50,23,clear-Sydney-
4045,05/31/2021,French fries,2.50,43,clear-Marcus-no tip
4046,05/31/2021,French Fries,2.50,18,rainy-Richie-tip
4047,05/31/2021,nachoes,7.00,3,clear-Tina-tip
4048,06/01/2021,French Fries,2.50,17,clear-Carmen-tip
4049,06/02/2021,nachos,7.00,20,rainy-Carmen-tip
4050,06/03/2021,mac-n-cheese,7.75,7,clear-Carmen-tip
4051,06/03/2021,fries,2.50,30,rainy-Carmen-tip
4052,06/03/2021,okra,5.00,13,clear-Tina-tip
4053,06/03/2021,nachos,7.00,4,clear-Sydney-tip
4054,06/04/2021,FRIES,2.50,16,clear-Richie-tip
4055,06/05/2021,FRIES,2.50,34,clear-Sydney-no tip
4056,06/06/2021,French Fries,2.50,1,clear-Tina-tip
4057,06/07/2021,mac and cheese,7.75,20,clear-Sydney-no tip
4058,06/08/2021,mac-n-cheese,7.75,7,clear-Sydney-no tip
4059,06/09/2021,nachos,7.00,15,clear-Carmen-tip
4060,06/09/2021,French Fries,2.50,32,rainy-Sydney-tip
4061,06/10/2021,macaroni,7.75,8,clear-Carmen-no tip
4062,06/11/2021,nachos,7.00,4,clear-Sydney-tip
4063,06/12/2021,mac-n-cheese,7.75,9,rainy-Richie-tip
4064,06/12/2021,cheesy mac,7.75,31,clear-Carmen-tip
4065,06/13/2021,nachos,7.00,15,rainy-Richie-
4066,06/14/2021,French Fries,2.50,6,clear-Sydney-tip
4067,06/14/2021,nachos,7.00,2,clear-Richie-tip
4068,06/14/2021,OKRA,5.00,20,clear-Sydney-tip
4069,06/14/2021,mac-n-cheese,7.75,11,clear-Sydney-
4070,06/14/2021,nachos,7.00,4,clear-Tina-no tip
4071,06/14/2021,nachos,7.00,41,rainy-Sydney-no tip
4072,06/14/2021,nachoes,7.00,12,rainy-Sydney-no tip
4073,06/14/2021,French fries,2.50,31,clear-Carmen-no tip
4074,06/14/2021,nachos,7.00,1,clear-Sydney-tip
4075,06/14/2021,fries,2.50,17,clear-Sydney-no tip
4076,06/14/2021,cheesy mac,7.75,44,rainy-Carmen-tip
4077,06/14/2021,okra,5.00,5,rainy-Tina-tip
4078,06/15/2021,nachoes,7.00,11,clear-Tina-tip
4079,06/15/2021,okra,5.00,8,clear-Tina-no tip
4080,06/16/2021,French fries,2.50,27,clear-Marcus-tip
4081,06/16/2021,FRIES,2.50,13,clear-Marcus-tip
4082,06/16/2021,nachos,7.00,15,clear-Richie-tip
4083,06/16/2021,fries,2.50,3,rainy-Sydney-
4084,06/16/2021,FRIES,2.50,13,clear-Tina-tip
4085,06/16/2021,nachos,7.00,15,clear-Richie-no tip
4086,06/16/2021,fries,2.50,6,clear-Marcus-no tip
4087,06/17/2021,French fries,2.50,46,clear-Sydney-no tip
4088,06/17/2021,nachoes,7.00,2,clear-Sydney-tip
4089,06/18/2021,French Fries,2.50,13,clear-Sydney-tip
4090,06/18/2021,nachos,7.00,15,rainy-Carmen-
4091,06/18/2021,French Fries,2.50,20,clear-Marcus-tip
4092,06/19/2021,Okra,5.00,16,rainy-Sydney-tip
4093,06/19/2021,French Fries,2.50,12,clear-Sydney-no tip
4094,06/19/2021,French Fries,2.50,17,rainy-Marcus-tip
4095,06/19/2021,Okra,5.00,13,clear-Tina-
4096,06/19/2021,okra,5.00,18,clear-Richie-tip
4097,06/19/2021,French Fries,2.50,8,clear-Tina-tip
4098,06/20/2021,FRIES,2.50,2,rainy-Sydney-no tip
4099,06/21/2021,nachos,7.00,23,rainy-Richie-tip
4100,06/21/2021,nachos,7.00,24,rainy-Tina-tip
4101,06/22/2021,fries,2.50,20,clear-Sydney-tip
4102,06/22/2021,FRIES,2.50,3,clear-Richie-tip
4103,06/23/2021,Okra,5.00,16,clear-Richie-tip
4104,06/23/2021,French Fries,2.50,12,rainy-Tina-
4105,06/23/2021,FRIES,2.50,18,rainy-Richie-
4106,06/24/2021,nachoes,7.00,19,rainy-Sydney-no tip
4107,06/25/2021,FRIES,2.50,12,clear-Sydney-tip
4108,06/26/2021,cheesy mac,7.75,6,rainy-Richie-tip
4109,06/26/2021,nachos,7.00,13,clear-Sydney-tip
4110,06/26/2021,fries,2.50,3,rainy-Marcus-tip
4111,06/26/2021,mac-n-cheese,7.75,20,clear-Richie-tip
4112,06/26/2021,macaroni,7.75,46,rainy-Carmen-tip
4113,06/27/2021,FRIES,2.50,16,rainy-Sydney-tip
4114,06/27/2021,French fries,2.50,3,clear-Richie-tip
4115,06/27/2021,FRIES,2.50,32,rainy-Sydney-tip
4116,06/27/2021,okra,5.00,11,clear-Richie-tip
4117,06/28/2021,nachos,7.00,20,clear-Carmen-no tip
4118,06/28/2021,nachos,7.00,20,clear-Sydney-tip
4119,06/28/2021,nachoes,7.00,19,clear-Richie-tip
4120,06/29/2021,FRIES,2.50,7,rainy-Tina-
4121,06/29/2021,fries,2.50,17,clear-Sydney-tip
4122,06/30/2021,okra,5.00,39,rainy-Sydney-tip
4123,06/30/2021,macaroni,7.75,10,clear-Marcus-no tip
4124,06/30/2021,FRIES,2.50,5,rainy-Richie-tip
4125,06/30/2021,nachos,7.00,18,clear-Sydney-tip
4126,06/30/2021,nachos,7.00,3,clear-Tina-tip
4127,06/30/2021,nachos,7.00,2,clear-Carmen-tip
4128,06/30/2021,fries,2.50,1,rainy-Sydney-
4129,06/30/2021,French Fries,2.50,2,clear-Richie-no tip
4130,06/30/2021,cheesy mac,7.75,4,clear-Richie-tip
4131,06/30/2021,FRIES,2.50,31,clear-Tina-tip
4132,06/30/2021,FRIES,2.50,11,rainy-Tina-no tip
4133,06/30/2021,fries,2.50,22,rainy-Richie-tip
4134,06/30/2021,nachos,7.00,43,clear-Richie-tip
4135,06/30/2021,French Fries,2.50,13,clear-Sydney-tip
4136,06/30/2021,nachos,7.00,17,clear-Sydney-
4137,06/30/2021,nachos,7.00,6,rainy-Richie-no tip
4138,06/30/2021,mac-n-cheese,7.75,11,clear-Marcus-tip
4139,06/30/2021,cheesy mac,7.75,36,clear-Richie-tip
4140,06/30/2021,French Fries,2.50,26,clear-Tina-tip
4141,06/30/2021,OKRA,5.00,41,rainy-Sydney-no tip
4142,06/30/2021,French Fries,2.50,31,clear-Sydney-tip
4143,06/30/2021,nachos,7.00,2,rainy-Richie-tip
4144,06/30/2021,okra,5.00,12,clear-Sydney-tip
4145,06/30/2021,okra,5.00,5,clear-Tina-no tip
4146,06/30/2021,nachoes,7.00,30,clear-Marcus-tip
4147,06/30/2021,nachos,7.00,8,clear-Tina-no tip
4148,06/30/2021,nachoes,7.00,19,clear-Tina-tip
4149,06/30/2021,okra,5.00,30,clear-Carmen-tip
4150,06/30/2021,macaroni,7.75,8,clear-Tina-no tip
4151,06/30/2021,okra,5.00,8,clear-Sydney-tip
4152,06/30/2021,FRIES,2.50,33,clear-Sydney-no tip
4153,06/30/2021,French Fries,2.50,12,clear-Carmen-tip
4154,06/30/2021,French Fries,2.50,10,clear-Marcus-
4155,06/30/2021,French fries,2.50,1,clear-Sydney-no tip
4156,06/30/2021,nachos,7.00,20,clear-Carmen-no tip
4157,06/30/2021,macaroni,7.75,1,clear-Richie-
4158,06/30/2021,FRIES,2.50,13,clear-Carmen-tip
4159,06/30/2021,fries,2.50,4,clear-Carmen-tip
4160,06/30/2021,OKRA,5.00,15,clear-Marcus-tip
4161,06/30/2021,FRIES,2.50,5,clear-Richie-tip
4162,06/30/2021,nachos,7.00,39,rainy-Sydney-tip
4163,06/30/2021,FRIES,2.50,14,clear-Carmen-tip
4164,06/30/2021,nachos,7.00,9,rainy-Sydney-tip
4165,06/30/2021,French Fries,2.50,6,rainy-Sydney-tip
4166,06/30/2021,French Fries,2.50,8,clear-Sydney-tip
4167,06/30/2021,French fries,2.50,6,clear-Marcus-tip
4168,06/30/2021,French fries,2.50,5,rainy-Richie-tip
4169,06/30/2021,French fries,2.50,19,clear-Richie-tip
4170,06/30/2021,Okra,5.00,29,clear-Tina-tip
4171,06/30/2021,macaroni,7.75,40,clear-Carmen-tip
4172,06/30/2021,mac-n-cheese,7.75,46,clear-Sydney-tip
4173,06/30/2021,mac-n-cheese,7.75,18,clear-Marcus-tip
4174,06/30/2021,okra,5.00,1,clear-Tina-no tip
4175,06/30/2021,nachos,7.00,21,clear-Richie-tip
4176,06/30/2021,fries,2.50,22,clear-Tina-no tip
4177,06/30/2021,FRIES,2.50,15,rainy-Marcus-tip
4178,06/30/2021,FRIES,2.50,16,rainy-Carmen-tip
4179,06/30/2021,nachos,7.00,27,clear-Sydney-tip
4180,06/30/2021,fries,2.50,3,clear-Marcus-no tip
4181,06/30/2021,okra,5.00,2,clear-Marcus-tip
4182,06/30/2021,nachos,7.00,8,clear-Sydney-tip
4183,06/30/2021,nachos,7.00,11,clear-Carmen-tip
4184,06/30/2021,mac and cheese,7.75,14,clear-Carmen-tip
4185,06/30/2021,nachos,7.00,11,clear-Tina-no tip
4186,06/30/2021,mac-n-cheese,7.75,7,clear-Richie-
4187,06/30/2021,cheesy mac,7.75,12,rainy-Tina-tip
4188,06/30/2021,okra,5.00,34,rainy-Tina-
4189,06/30/2021,French Fries,2.50,3,clear-Sydney-tip
4190,06/30/2021,nachoes,7.00,10,clear-Carmen-tip
4191,06/30/2021,okra,5.00,37,clear-Sydney-tip
4192,06/30/2021,nachos,7.00,6,rainy-Richie-tip
4193,06/30/2021,fries,2.50,6,rainy-Richie-no tip
4194,06/30/2021,FRIES,2.50,6,clear-Carmen-tip
4195,06/30/2021,fries,2.50,3,clear-Tina-tip
4196,06/30/2021,Okra,5.00,1,clear-Sydney-
4197,06/30/2021,nachoes,7.00,5,clear-Richie-tip
4198,06/30/2021,cheesy mac,7.75,29,clear-Sydney-tip
4199,06/30/2021,French Fries,2.50,15,clear-Sydney-tip
4200,06/30/2021,nachos,7.00,14,clear-Carmen-
4201,06/30/2021,macaroni,7.75,16,clear-Marcus-tip
4202,06/30/2021,French fries,2.50,45,rainy-Marcus-tip
4203,06/30/2021,nachoes,7.00,43,rainy-Sydney-tip
4204,06/30/2021,nachos,7.00,36,clear-Tina-tip
4205,06/30/2021,nachos,7.00,3,clear-Richie-tip
4206,06/30/2021,French fries,2.50,4,clear-Richie-tip
4207,06/30/2021,French Fries,2.50,2,clear-Richie-tip
4208,06/30/2021,FRIES,2.50,3,rainy-Marcus-
4209,06/30/2021,nachoes,7.00,14,clear-Sydney-tip
4210,06/30/2021,French fries,2.50,33,clear-Marcus-tip
4211,06/30/2021,mac-n-cheese,7.75,14,rainy-Richie-tip
4212,06/30/2021,okra,5.00,42,clear-Carmen-tip
4213,06/30/2021,macaroni,7.75,19,rainy-Sydney-no tip
4214,06/30/2021,FRIES,2.50,14,clear-Richie-tip
4215,06/30/2021,FRIES,2.50,18,clear-Tina-tip
4216,06/30/2021,nachos,7.00,4,rainy-Richie-tip
4217,06/30/2021,FRIES,2.50,7,rainy-Marcus-no tip
4218,06/30/2021,macaroni,7.75,19,rainy-Marcus-tip
4219,06/30/2021,nachos,7.00,28,clear-Sydney-no tip
4220,06/30/2021,French fries,2.50,2,clear-Sydney-tip
4221,06/30/2021,French Fries,2.50,4,clear-Tina-tip
4222,06/30/2021,French fries,2.50,14,rainy-Sydney-no tip
4223,06/30/2021,nachos,7.00,5,rainy-Marcus-
4224,06/30/2021,French Fries,2.50,11,clear-Carmen-tip
4225,06/30/2021,FRIES,2.50,36,rainy-Richie-tip
4226,06/30/2021,cheesy mac,7.75,19,clear-Carmen-tip
4227,06/30/2021,nachos,7.00,34,rainy-Tina-no tip
4228,06/30/2021,nachoes,7.00,6,rainy-Tina-
4229,06/30/2021,nachos,7.00,9,rainy-Marcus-
4230,06/30/2021,FRIES,2.50,42,clear-Sydney-tip
4231,06/30/2021,okra,5.00,11,clear-Sydney-tip
4232,06/30/2021,FRIES,2.50,9,clear-Sydney-tip
4233,06/30/2021,FRIES,2.50,13,clear-Sydney-no tip
4234,06/30/2021,nachos,7.00,44,clear-Tina-tip
4235,06/30/2021,nachoes,7.00,15,clear-Marcus-tip
4236,06/30/2021,nachos,7.00,19,clear-Sydney-no tip
4237,06/30/2021,French Fries,2.50,40,rainy-Sydney-tip
4238,06/30/2021,mac and cheese,7.75,20,clear-Sydney-no tip
4239,06/30/2021,French Fries,2.50,5,clear-Tina-tip
4240,06/30/2021,French fries,2.50,14,clear-Marcus-no tip
4241,06/30/2021,cheesy mac,7.75,35,clear-Sydney-tip
4242,06/30/2021,FRIES,2.50,45,clear-Tina-tip
4243,06/30/2021,nachos,7.00,4,rainy-Tina-tip
4244,06/30/2021,FRIES,2.50,3,clear-Carmen-tip
4245,06/30/2021,fries,2.50,4,clear-Tina-
4246,06/30/2021,okra,5.00,2,clear-Marcus-tip
4247,06/30/2021,nachos,7.00,12,clear-Sydney-tip
4248,06/30/2021,FRIES,2.50,2,clear-Sydney-tip
4249,06/30/2021,FRIES,2.50,22,clear-Richie-tip
4250,06/30/2021,nachos,7.00,45,rainy-Carmen-tip
4251,06/30/2021,nachos,7.00,14,clear-Sydney-tip
4252,06/30/2021,fries,2.50,14,clear-Richie-tip
4253,06/30/2021,nachos,7.00,6,clear-Carmen-tip
4254,06/30/2021,nachoes,7.00,16,rainy-Sydney-tip
4255,06/30/2021,nachos,7.00,20,clear-Tina-tip
4256,06/30/2021,fries,2.50,4,rainy-Carmen-tip
4257,06/30/2021,nachos,7.00,20,rainy-Marcus-tip
4258,06/30/2021,mac and cheese,7.75,3,clear-Marcus-tip
4259,06/30/2021,French Fries,2.50,44,rainy-Richie-no tip
4260,06/30/2021,nachos,7.00,14,clear-Carmen-tip
4261,06/30/2021,nachos,7.00,11,clear-Sydney-tip
4262,06/30/2021,okra,5.00,2,rainy-Sydney-
4263,06/30/2021,French fries,2.50,19,clear-Sydney-tip
4264,06/30/2021,nachos,7.00,2,clear-Richie-tip
4265,06/30/2021,fries,2.50,6,clear-Tina-
4266,06/30/2021,nachoes,7.00,42,rainy-Sydney-no tip
4267,06/30/2021,okra,5.00,42,rainy-Sydney-
4268,06/30/2021,mac and cheese,7.75,44,clear-Sydney-tip
4269,06/30/2021,French fries,2.50,11,clear-Tina-tip
4270,06/30/2021,mac and cheese,7.75,5,clear-Tina-
4271,06/30/2021,French Fries,2.50,45,rainy-Sydney-tip
4272,06/30/2021,nachos,7.00,16,clear-Marcus-no tip
4273,06/30/2021,fries,2.50,6,clear-Sydney-tip
4274,06/30/2021,French fries,2.50,38,rainy-Sydney-no tip
4275,06/30/2021,nachos,7.00,9,rainy-Richie-tip
4276,06/30/2021,mac and cheese,7.75,36,clear-Sydney-tip
4277,06/30/2021,nachoes,7.00,2,rainy-Richie-tip
4278,06/30/2021,French fries,2.50,7,rainy-Richie-tip
4279,06/30/2021,macaroni,7.75,10,clear-Tina-tip
4280,06/30/2021,FRIES,2.50,5,clear-Sydney-
4281,06/30/2021,okra,5.00,19,clear-Richie-tip
4282,06/30/2021,nachoes,7.00,4,clear-Sydney-no tip
4283,06/30/2021,nachos,7.00,9,rainy-Marcus-tip
4284,06/30/2021,macaroni,7.75,9,clear-Richie-tip
4285,06/30/2021,fries,2.50,16,rainy-Carmen-tip
4286,06/30/2021,Okra,5.00,22,clear-Carmen-tip
4287,06/30/2021,French fries,2.50,1,clear-Marcus-no tip
4288,06/30/2021,mac-n-cheese,7.75,1,clear-Tina-tip
4289,06/30/2021,okra,5.00,42,rainy-Tina-tip
4290,06/30/2021,macaroni,7.75,31,clear-Sydney-no tip
4291,06/30/2021,French fries,2.50,37,clear-Marcus-
4292,06/30/2021,Okra,5.00,15,rainy-Sydney-tip
4293,06/30/2021,nachoes,7.00,13,rainy-Sydney-tip
4294,06/30/2021,French fries,2.50,18,clear-Richie-tip
4295,06/30/2021,macaroni,7.75,31,clear-Richie-tip
4296,06/30/2021,okra,5.00,13,rainy-Carmen-tip
4297,06/30/2021,OKRA,5.00,14,rainy-Tina-tip
4298,06/30/2021,macaroni,7.75,3,rainy-Tina-no tip
4299,06/30/2021,fries,2.50,7,rainy-Richie-
4300,06/30/2021,mac-n-cheese,7.75,13,clear-Sydney-tip
4301,06/30/2021,nachos,7.00,15,clear-Sydney-tip
4302,06/30/2021,FRIES,2.50,16,rainy-Marcus-no tip
4303,06/30/2021,Okra,5.00,10,rainy-Richie-tip
4304,06/30/2021,okra,5.00,4,rainy-Sydney-tip
4305,06/30/2021,FRIES,2.50,33,rainy-Sydney-tip
4306,06/30/2021,Okra,5.00,3,clear-Carmen-no tip
4307,06/30/2021,macaroni,7.75,39,clear-Marcus-tip
4308,06/30/2021,okra,5.00,10,clear-Carmen-no tip
4309,06/30/2021,fries,2.50,2,clear-Carmen-tip
4310,06/30/2021,French fries,2.50,3,rainy-Carmen-tip
4311,06/30/2021,FRIES,2.50,13,clear-Carmen-no tip
4312,06/30/2021,French Fries,2.50,1,rainy-Marcus-
4313,06/30/2021,OKRA,5.00,17,clear-Tina-no tip
4314,06/30/2021,French fries,2.50,7,clear-Marcus-tip
4315,06/30/2021,okra,5.00,43,clear-Sydney-tip
4316,06/30/2021,French Fries,2.50,10,rainy-Carmen-tip
4317,06/30/2021,okra,5.00,2,clear-Sydney-tip
4318,06/30/2021,nachos,7.00,44,rainy-Sydney-no tip
4319,06/30/2021,nachos,7.00,26,clear-Richie-
4320,06/30/2021,fries,2.50,27,clear-Marcus-tip
4321,06/30/2021,macaroni,7.75,37,rainy-Marcus-tip
4322,06/30/2021,French Fries,2.50,45,clear-Carmen-
4323,06/30/2021,Okra,5.00,13,rainy-Marcus-no tip
4324,06/30/2021,FRIES,2.50,16,clear-Tina-tip
4325,06/30/2021,fries,2.50,5,clear-Richie-tip
4326,06/30/2021,nachoes,7.00,17,clear-Sydney-no tip
4327,06/30/2021,nachos,7.00,5,clear-Marcus-tip
4328,06/30/2021,French fries,2.50,20,rainy-Sydney-tip
4329,06/30/2021,mac and cheese,7.75,11,rainy-Tina-tip
4330,06/30/2021,French Fries,2.50,19,clear-Sydney-tip
4331,06/30/2021,nachos,7.00,7,rainy-Tina-tip
4332,06/30/2021,macaroni,7.75,21,rainy-Sydney-
4333,06/30/2021,nachos,7.00,12,rainy-Marcus-no tip
4334,06/30/2021,mac and cheese,7.75,19,clear-Sydney-tip
4335,06/30/2021,fries,2.50,7,clear-Sydney-no tip
4336,06/30/2021,French fries,2.50,36,clear-Tina-tip
4337,06/30/2021,French fries,2.50,18,rainy-Carmen-tip
4338,06/30/2021,nachos,7.00,9,rainy-Sydney-tip
4339,06/30/2021,fries,2.50,28,rainy-Richie-no tip
4340,06/30/2021,nachos,7.00,15,clear-Sydney-tip
4341,06/30/2021,nachos,7.00,40,clear-Marcus-tip
4342,06/30/2021,macaroni,7.75,20,clear-Sydney-
4343,06/30/2021,cheesy mac,7.75,2,clear-Carmen-no tip
4344,06/30/2021,FRIES,2.50,6,clear-Marcus-tip
4345,06/30/2021,nachos,7.00,22,clear-Sydney-
4346,06/30/2021,nachos,7.00,7,clear-Marcus-tip
4347,06/30/2021,nachos,7.00,17,rainy-Tina-no tip
4348,06/30/2021,FRIES,2.50,20,clear-Sydney-tip
4349,06/30/2021,FRIES,2.50,30,clear-Richie-no tip
4350,06/30/2021,FRIES,2.50,31,clear-Sydney-tip
4351,06/30/2021,nachoes,7.00,5,clear-Richie-tip
4352,06/30/2021,fries,2.50,23,clear-Sydney-tip
4353,06/30/2021,mac and cheese,7.75,16,rainy-Tina-tip
4354,06/30/2021,OKRA,5.00,18,rainy-Richie-tip
4355,06/30/2021,nachoes,7.00,14,rainy-Carmen-tip
4356,06/30/2021,mac-n-cheese,7.75,4,clear-Tina-tip
4357,06/30/2021,French fries,2.50,12,rainy-Marcus-tip
4358,06/30/2021,French fries,2.50,14,clear-Carmen-tip
4359,06/30/2021,mac and cheese,7.75,34,clear-Richie-tip
4360,06/30/2021,macaroni,7.75,24,clear-Carmen-no tip
4361,06/30/2021,mac and cheese,7.75,31,clear-Sydney-tip
4362,06/30/2021,French fries,2.50,29,clear-Marcus-tip
4363,06/30/2021,macaroni,7.75,15,clear-Tina-tip
4364,06/30/2021,nachos,7.00,13,clear-Sydney-tip
4365,06/30/2021,nachoes,7.00,16,rainy-Sydney-no tip
4366,06/30/2021,nachos,7.00,20,clear-Marcus-no tip
4367,06/30/2021,nachoes,7.00,14,clear-Sydney-
